provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,time
19,江西,301,赣州,71,0,1,6,2020/02/10
19,江西,301,赣州,72,0,1,7,2020/02/11
19,江西,301,赣州,72,0,1,8,2020/02/12
19,江西,301,赣州,76,0,1,10,2020/02/13
19,江西,301,赣州,76,0,1,12,2020/02/14
19,江西,301,赣州,76,0,1,14,2020/02/15
19,江西,301,赣州,76,0,1,17,2020/02/16
19,江西,301,赣州,76,0,1,18,2020/02/17
19,江西,301,赣州,76,0,1,20,2020/02/18
19,江西,301,赣州,76,0,1,24,2020/02/19
19,江西,301,赣州,76,0,1,28,2020/02/20
19,江西,301,赣州,76,0,1,34,2020/02/21
19,江西,298,抚州,6,0,0,0,2020/01/26
19,江西,298,抚州,7,0,0,0,2020/01/27
19,江西,298,抚州,8,0,0,0,2020/01/28
19,江西,298,抚州,9,0,0,0,2020/01/29
19,江西,298,抚州,13,0,0,0,2020/01/30
19,江西,298,抚州,15,0,0,0,2020/01/31
19,江西,298,抚州,18,0,0,0,2020/02/01
19,江西,298,抚州,24,0,0,0,2020/02/02
19,江西,298,抚州,29,0,0,0,2020/02/03
19,江西,298,抚州,34,0,0,0,2020/02/04
19,江西,298,抚州,44,0,0,1,2020/02/05
19,江西,298,抚州,46,0,0,5,2020/02/06
19,江西,298,抚州,56,0,0,7,2020/02/07
19,江西,298,抚州,59,0,0,7,2020/02/08
19,江西,298,抚州,63,0,0,7,2020/02/09
19,江西,298,抚州,64,0,0,9,2020/02/10
19,江西,298,抚州,67,0,0,9,2020/02/11
19,江西,298,抚州,68,0,0,11,2020/02/12
19,江西,298,抚州,69,0,0,14,2020/02/13
19,江西,298,抚州,71,0,0,14,2020/02/14
19,江西,298,抚州,72,0,0,17,2020/02/15
19,江西,298,抚州,72,0,0,21,2020/02/16
19,江西,298,抚州,72,0,0,22,2020/02/17
19,江西,298,抚州,72,0,0,28,2020/02/18
19,江西,298,抚州,72,0,0,29,2020/02/19
19,江西,298,抚州,72,0,0,35,2020/02/20
19,江西,298,抚州,72,0,0,37,2020/02/21
19,江西,302,萍乡,2,0,0,0,2020/01/26
19,江西,302,萍乡,2,0,0,0,2020/01/27
19,江西,302,萍乡,2,0,0,1,2020/01/28
19,江西,302,萍乡,2,0,0,1,2020/01/29
19,江西,302,萍乡,5,0,0,1,2020/01/30
19,江西,302,萍乡,8,0,0,1,2020/01/31
19,江西,302,萍乡,9,0,0,1,2020/02/01
19,江西,302,萍乡,15,0,0,1,2020/02/02
19,江西,302,萍乡,18,0,0,1,2020/02/03
19,江西,302,萍乡,20,0,0,1,2020/02/04
19,江西,302,萍乡,22,0,0,1,2020/02/05
19,江西,302,萍乡,23,0,0,1,2020/02/06
19,江西,302,萍乡,24,0,0,1,2020/02/07
19,江西,302,萍乡,24,0,0,1,2020/02/08
19,江西,302,萍乡,24,0,0,1,2020/02/09
19,江西,302,萍乡,25,0,0,1,2020/02/10
19,江西,302,萍乡,26,0,0,1,2020/02/11
19,江西,302,萍乡,29,0,0,2,2020/02/12
19,江西,302,萍乡,29,0,0,2,2020/02/13
19,江西,302,萍乡,31,0,0,2,2020/02/14
19,江西,302,萍乡,32,0,0,4,2020/02/15
19,江西,302,萍乡,32,0,0,4,2020/02/16
19,江西,302,萍乡,33,0,0,5,2020/02/17
19,江西,302,萍乡,33,0,0,6,2020/02/18
19,江西,302,萍乡,33,0,0,7,2020/02/19
19,江西,302,萍乡,33,0,0,9,2020/02/20
19,江西,302,萍乡,33,0,0,11,2020/02/21
19,江西,300,吉安,2,0,0,0,2020/01/26
19,江西,300,吉安,3,0,0,0,2020/01/27
19,江西,300,吉安,3,0,0,1,2020/01/28
19,江西,300,吉安,4,0,0,1,2020/01/29
19,江西,300,吉安,5,0,0,1,2020/01/30
19,江西,300,吉安,8,0,0,1,2020/01/31
19,江西,300,吉安,11,0,0,1,2020/02/01
19,江西,300,吉安,12,0,0,1,2020/02/02
19,江西,300,吉安,13,0,0,1,2020/02/03
19,江西,300,吉安,15,0,0,1,2020/02/04
19,江西,300,吉安,15,0,0,1,2020/02/05
19,江西,300,吉安,15,0,0,1,2020/02/06
19,江西,300,吉安,16,0,0,1,2020/02/07
19,江西,300,吉安,17,0,0,1,2020/02/08
19,江西,300,吉安,17,0,0,1,2020/02/09
19,江西,300,吉安,18,0,0,2,2020/02/10
19,江西,300,吉安,19,0,0,4,2020/02/11
19,江西,300,吉安,21,0,0,5,2020/02/12
19,江西,300,吉安,20,0,0,5,2020/02/13
19,江西,300,吉安,20,0,0,6,2020/02/14
19,江西,300,吉安,20,0,0,7,2020/02/15
19,江西,300,吉安,21,0,0,9,2020/02/16
19,江西,300,吉安,21,0,0,10,2020/02/17
19,江西,300,吉安,22,0,0,10,2020/02/18
19,江西,300,吉安,22,0,0,11,2020/02/19
19,江西,300,吉安,22,0,0,11,2020/02/20
19,江西,300,吉安,22,0,0,11,2020/02/21
19,江西,297,鹰潭,1,0,0,0,2020/01/28
19,江西,297,鹰潭,1,0,0,0,2020/01/29
19,江西,297,鹰潭,3,0,0,0,2020/01/30
19,江西,297,鹰潭,4,0,0,0,2020/01/31
19,江西,297,鹰潭,4,0,0,0,2020/02/01
19,江西,297,鹰潭,8,0,0,0,2020/02/02
19,江西,297,鹰潭,8,0,0,0,2020/02/03
19,江西,297,鹰潭,8,0,0,0,2020/02/04
19,江西,297,鹰潭,9,0,0,0,2020/02/05
19,江西,297,鹰潭,9,0,0,0,2020/02/06
19,江西,297,鹰潭,10,0,0,0,2020/02/07
19,江西,297,鹰潭,11,0,0,0,2020/02/08
19,江西,297,鹰潭,11,0,0,1,2020/02/09
19,江西,297,鹰潭,12,0,0,1,2020/02/10
19,江西,297,鹰潭,14,0,0,1,2020/02/11
19,江西,297,鹰潭,18,0,0,1,2020/02/12
19,江西,297,鹰潭,18,0,0,2,2020/02/13
19,江西,297,鹰潭,18,0,0,2,2020/02/14
19,江西,297,鹰潭,18,0,0,3,2020/02/15
19,江西,297,鹰潭,18,0,0,3,2020/02/16
19,江西,297,鹰潭,18,0,0,3,2020/02/17
19,江西,297,鹰潭,18,0,0,3,2020/02/18
19,江西,297,鹰潭,18,0,0,3,2020/02/19
19,江西,297,鹰潭,18,0,0,4,2020/02/20
19,江西,297,鹰潭,18,0,0,4,2020/02/21
19,江西,294,景德镇,1,0,0,0,2020/01/26
19,江西,294,景德镇,2,0,0,0,2020/01/27
19,江西,294,景德镇,2,0,0,0,2020/01/28
19,江西,294,景德镇,2,0,0,0,2020/01/29
19,江西,294,景德镇,2,0,0,1,2020/01/30
19,江西,294,景德镇,3,0,0,1,2020/01/31
19,江西,294,景德镇,3,0,0,1,2020/02/01
19,江西,294,景德镇,3,0,0,1,2020/02/02
19,江西,294,景德镇,3,0,0,1,2020/02/03
19,江西,294,景德镇,4,0,0,1,2020/02/04
19,江西,294,景德镇,4,0,0,1,2020/02/05
19,江西,294,景德镇,4,0,0,1,2020/02/06
19,江西,294,景德镇,4,0,0,1,2020/02/07
19,江西,294,景德镇,4,0,0,1,2020/02/08
19,江西,294,景德镇,5,0,0,1,2020/02/09
19,江西,294,景德镇,5,0,0,1,2020/02/10
19,江西,294,景德镇,5,0,0,1,2020/02/11
19,江西,294,景德镇,5,0,0,1,2020/02/12
19,江西,294,景德镇,5,0,0,1,2020/02/13
19,江西,294,景德镇,5,0,0,1,2020/02/14
19,江西,294,景德镇,5,0,0,1,2020/02/15
19,江西,294,景德镇,5,0,0,1,2020/02/16
19,江西,294,景德镇,6,0,0,3,2020/02/17
19,江西,294,景德镇,6,0,0,3,2020/02/18
19,江西,294,景德镇,6,0,0,3,2020/02/19
19,江西,294,景德镇,6,0,0,3,2020/02/20
19,江西,294,景德镇,6,0,0,3,2020/02/21
2,安徽,2,全省,1,8,0,0,2020/01/22
2,安徽,2,全省,15,14,0,0,2020/01/23
2,安徽,2,全省,39,20,0,0,2020/01/24
2,安徽,2,全省,60,15,0,0,2020/01/25
2,安徽,2,全省,70,43,0,0,2020/01/26
2,安徽,2,全省,106,42,0,0,2020/01/27
2,安徽,2,全省,152,55,0,0,2020/01/28
2,安徽,2,全省,200,67,0,2,2020/01/29
2,安徽,2,全省,237,98,0,2,2020/01/30
2,安徽,2,全省,297,117,0,3,2020/01/31
2,安徽,2,全省,340,160,0,5,2020/02/01
2,安徽,2,全省,408,153,0,7,2020/02/02
2,安徽,2,全省,480,124,0,14,2020/02/03
2,安徽,2,全省,530,130,0,20,2020/02/04
2,安徽,2,全省,591,141,0,23,2020/02/05
2,安徽,2,全省,665,141,0,45,2020/02/06
2,安徽,2,全省,733,140,0,47,2020/02/07
2,安徽,2,全省,779,126,1,59,2020/02/08
2,安徽,2,全省,830,115,3,72,2020/02/09
2,安徽,2,全省,860,92,4,89,2020/02/10
2,安徽,2,全省,889,79,4,108,2020/02/11
2,安徽,2,全省,910,69,5,128,2020/02/12
2,安徽,2,全省,934,52,6,166,2020/02/13
2,安徽,2,全省,950,45,6,196,2020/02/14
2,安徽,2,全省,962,32,6,232,2020/02/15
2,安徽,2,全省,973,34,6,266,2020/02/16
2,安徽,2,全省,982,20,6,293,2020/02/17
2,安徽,2,全省,986,13,6,361,2020/02/18
2,安徽,2,全省,987,11,6,424,2020/02/19
2,安徽,2,全省,987,0,6,500,2020/02/20
2,安徽,45,合肥,13,0,0,0,2020/01/26
2,安徽,45,合肥,13,0,0,0,2020/01/27
2,安徽,45,合肥,16,0,0,0,2020/01/28
2,安徽,45,合肥,29,0,0,1,2020/01/29
2,安徽,45,合肥,39,0,0,1,2020/01/30
2,安徽,45,合肥,50,0,0,1,2020/01/31
2,安徽,45,合肥,59,0,0,2,2020/02/01
2,安徽,45,合肥,59,0,0,2,2020/02/02
2,安徽,45,合肥,75,0,0,5,2020/02/03
2,安徽,45,合肥,81,0,0,5,2020/02/04
2,安徽,45,合肥,93,0,0,5,2020/02/05
2,安徽,45,合肥,104,0,0,9,2020/02/06
2,安徽,45,合肥,115,0,0,9,2020/02/07
2,安徽,45,合肥,128,0,0,11,2020/02/08
2,安徽,45,合肥,136,0,0,11,2020/02/09
2,安徽,45,合肥,147,0,0,15,2020/02/10
2,安徽,45,合肥,150,0,1,22,2020/02/11
2,安徽,45,合肥,157,0,1,28,2020/02/12
2,安徽,45,合肥,161,0,1,35,2020/02/13
2,安徽,45,合肥,166,0,1,38,2020/02/14
2,安徽,45,合肥,168,0,1,43,2020/02/15
2,安徽,45,合肥,169,0,1,49,2020/02/16
2,安徽,45,合肥,171,0,1,51,2020/02/17
2,安徽,45,合肥,173,0,1,71,2020/02/18
2,安徽,45,合肥,173,0,1,75,2020/02/19
2,安徽,45,合肥,173,0,1,86,2020/02/20
2,安徽,45,合肥,174,0,1,97,2020/02/21
2,安徽,41,阜阳,10,0,0,0,2020/01/26
2,安徽,41,阜阳,10,0,0,0,2020/01/27
2,安徽,41,阜阳,21,0,0,0,2020/01/28
2,安徽,41,阜阳,23,0,0,0,2020/01/29
2,安徽,41,阜阳,28,0,0,0,2020/01/30
2,安徽,41,阜阳,38,0,0,0,2020/01/31
2,安徽,41,阜阳,47,0,0,0,2020/02/01
2,安徽,41,阜阳,59,0,0,0,2020/02/02
2,安徽,41,阜阳,65,0,0,0,2020/02/03
2,安徽,41,阜阳,79,0,0,3,2020/02/04
2,安徽,41,阜阳,84,0,0,3,2020/02/05
2,安徽,41,阜阳,95,0,0,11,2020/02/06
2,安徽,41,阜阳,105,0,0,9,2020/02/07
2,安徽,41,阜阳,113,0,0,11,2020/02/08
2,安徽,41,阜阳,118,0,0,13,2020/02/09
2,安徽,41,阜阳,125,0,0,13,2020/02/10
2,安徽,41,阜阳,132,0,0,17,2020/02/11
2,安徽,41,阜阳,138,0,0,17,2020/02/12
2,安徽,41,阜阳,142,0,0,23,2020/02/13
2,安徽,41,阜阳,146,0,0,28,2020/02/14
2,安徽,41,阜阳,150,0,0,32,2020/02/15
2,安徽,41,阜阳,152,0,0,37,2020/02/16
2,安徽,41,阜阳,153,0,0,41,2020/02/17
2,安徽,41,阜阳,154,0,0,47,2020/02/18
2,安徽,41,阜阳,155,0,0,64,2020/02/19
2,安徽,41,阜阳,155,0,0,79,2020/02/20
2,安徽,41,阜阳,155,0,0,90,2020/02/21
2,安徽,39,亳州,6,0,0,0,2020/01/26
2,安徽,39,亳州,6,0,0,0,2020/01/27
2,安徽,39,亳州,8,0,0,0,2020/01/28
2,安徽,39,亳州,15,0,0,1,2020/01/29
2,安徽,39,亳州,20,0,0,1,2020/01/30
2,安徽,39,亳州,20,0,0,1,2020/01/31
2,安徽,39,亳州,25,0,0,2,2020/02/01
2,安徽,39,亳州,30,0,0,2,2020/02/02
2,安徽,39,亳州,39,0,0,2,2020/02/03
2,安徽,39,亳州,48,0,0,2,2020/02/04
2,安徽,39,亳州,58,0,0,2,2020/02/05
2,安徽,39,亳州,66,0,0,8,2020/02/06
2,安徽,39,亳州,72,0,0,5,2020/02/07
2,安徽,39,亳州,81,0,0,5,2020/02/08
2,安徽,39,亳州,87,0,0,5,2020/02/09
2,安徽,39,亳州,92,0,0,7,2020/02/10
2,安徽,39,亳州,92,0,0,7,2020/02/11
2,安徽,39,亳州,97,0,0,12,2020/02/12
2,安徽,39,亳州,100,0,0,16,2020/02/13
2,安徽,39,亳州,106,0,0,19,2020/02/14
2,安徽,39,亳州,107,0,0,25,2020/02/15
2,安徽,39,亳州,108,0,0,35,2020/02/16
2,安徽,39,亳州,108,0,0,35,2020/02/17
2,安徽,39,亳州,108,0,0,47,2020/02/18
2,安徽,39,亳州,108,0,0,58,2020/02/19
2,安徽,39,亳州,108,0,0,65,2020/02/20
2,安徽,39,亳州,108,0,0,70,2020/02/21
2,安徽,40,蚌埠,1,0,0,0,2020/01/26
2,安徽,40,蚌埠,3,0,0,0,2020/01/27
2,安徽,40,蚌埠,3,0,0,0,2020/01/28
2,安徽,40,蚌埠,3,0,0,0,2020/01/29
2,安徽,40,蚌埠,8,0,0,0,2020/01/30
2,安徽,40,蚌埠,15,0,0,0,2020/01/31
2,安徽,40,蚌埠,16,0,0,0,2020/02/01
2,安徽,40,蚌埠,26,0,0,0,2020/02/02
2,安徽,40,蚌埠,37,0,0,0,2020/02/03
2,安徽,40,蚌埠,43,0,0,0,2020/02/04
2,安徽,40,蚌埠,48,0,0,0,2020/02/05
2,安徽,40,蚌埠,64,0,0,0,2020/02/06
2,安徽,40,蚌埠,88,0,0,1,2020/02/07
2,安徽,40,蚌埠,99,0,0,1,2020/02/08
2,安徽,40,蚌埠,115,0,1,1,2020/02/09
2,安徽,40,蚌埠,126,0,3,2,2020/02/10
2,安徽,40,蚌埠,134,0,3,2,2020/02/11
2,安徽,40,蚌埠,141,0,3,2,2020/02/12
2,安徽,40,蚌埠,146,0,4,3,2020/02/13
2,安徽,40,蚌埠,149,0,5,5,2020/02/14
2,安徽,40,蚌埠,153,0,5,7,2020/02/15
2,安徽,40,蚌埠,157,0,5,13,2020/02/16
2,安徽,40,蚌埠,158,0,5,21,2020/02/17
2,安徽,40,蚌埠,158,0,5,30,2020/02/18
2,安徽,40,蚌埠,159,0,5,40,2020/02/19
2,安徽,40,蚌埠,160,0,5,56,2020/02/20
2,安徽,40,蚌埠,160,0,5,81,2020/02/21
2,安徽,50,安庆,5,0,0,0,2020/01/26
2,安徽,50,安庆,8,0,0,0,2020/01/27
2,安徽,50,安庆,8,0,0,0,2020/01/28
2,安徽,50,安庆,14,0,0,0,2020/01/29
2,安徽,50,安庆,18,0,0,0,2020/01/30
2,安徽,50,安庆,18,0,0,0,2020/01/31
2,安徽,50,安庆,37,0,0,0,2020/02/01
2,安徽,50,安庆,43,0,0,0,2020/02/02
2,安徽,50,安庆,47,0,0,0,2020/02/03
2,安徽,50,安庆,55,0,0,3,2020/02/04
2,安徽,50,安庆,56,0,0,3,2020/02/05
2,安徽,50,安庆,60,0,0,3,2020/02/06
2,安徽,50,安庆,66,0,0,6,2020/02/07
2,安徽,50,安庆,71,0,0,6,2020/02/08
2,安徽,50,安庆,75,0,0,12,2020/02/09
2,安徽,50,安庆,78,0,0,15,2020/02/10
2,安徽,50,安庆,80,0,0,15,2020/02/11
2,安徽,50,安庆,80,0,0,15,2020/02/12
2,安徽,50,安庆,80,0,0,29,2020/02/13
2,安徽,50,安庆,81,0,0,32,2020/02/14
2,安徽,50,安庆,82,0,0,33,2020/02/15
2,安徽,50,安庆,82,0,0,34,2020/02/16
2,安徽,50,安庆,83,0,0,34,2020/02/17
2,安徽,50,安庆,83,0,0,39,2020/02/18
2,安徽,50,安庆,83,0,0,44,2020/02/19
2,安徽,50,安庆,83,0,0,53,2020/02/20
2,安徽,50,安庆,83,0,0,55,2020/02/21
2,安徽,44,六安,3,0,0,0,2020/01/26
2,安徽,44,六安,3,0,0,0,2020/01/27
2,安徽,44,六安,4,0,0,0,2020/01/28
2,安徽,44,六安,6,0,0,0,2020/01/29
2,安徽,44,六安,8,0,0,0,2020/01/30
2,安徽,44,六安,9,0,0,1,2020/01/31
2,安徽,44,六安,13,0,0,1,2020/02/01
2,安徽,44,六安,13,0,0,1,2020/02/02
2,安徽,44,六安,20,0,0,1,2020/02/03
2,安徽,44,六安,30,0,0,1,2020/02/04
2,安徽,44,六安,34,0,0,1,2020/02/05
2,安徽,44,六安,36,0,0,1,2020/02/06
2,安徽,44,六安,41,0,0,1,2020/02/07
2,安徽,44,六安,51,0,0,2,2020/02/08
2,安徽,44,六安,54,0,0,2,2020/02/09
2,安徽,44,六安,57,0,0,3,2020/02/10
2,安徽,44,六安,59,0,0,3,2020/02/11
2,安徽,44,六安,59,0,0,3,2020/02/12
2,安徽,44,六安,60,0,0,3,2020/02/13
2,安徽,44,六安,61,0,0,8,2020/02/14
2,安徽,44,六安,63,0,0,15,2020/02/15
2,安徽,44,六安,65,0,0,16,2020/02/16
2,安徽,44,六安,68,0,0,21,2020/02/17
2,安徽,44,六安,68,0,0,23,2020/02/18
2,安徽,44,六安,69,0,0,30,2020/02/19
2,安徽,44,六安,69,0,0,35,2020/02/20
2,安徽,44,六安,69,0,0,39,2020/02/21
2,安徽,47,马鞍山,7,0,0,0,2020/01/26
2,安徽,47,马鞍山,7,0,0,0,2020/01/27
2,安徽,47,马鞍山,10,0,0,0,2020/01/28
2,安徽,47,马鞍山,11,0,0,0,2020/01/29
2,安徽,47,马鞍山,14,0,0,0,2020/01/30
2,安徽,47,马鞍山,14,0,0,0,2020/01/31
2,安徽,47,马鞍山,22,0,0,0,2020/02/01
2,安徽,47,马鞍山,27,0,0,0,2020/02/02
2,安徽,47,马鞍山,28,0,0,1,2020/02/03
2,安徽,47,马鞍山,28,0,0,1,2020/02/04
2,安徽,47,马鞍山,30,0,0,1,2020/02/05
2,安徽,47,马鞍山,30,0,0,0,2020/02/06
2,安徽,47,马鞍山,30,0,0,0,2020/02/07
2,安徽,47,马鞍山,31,0,0,2,2020/02/08
2,安徽,47,马鞍山,31,0,0,2,2020/02/09
2,安徽,47,马鞍山,31,0,0,2,2020/02/10
2,安徽,47,马鞍山,32,0,0,4,2020/02/11
2,安徽,47,马鞍山,32,0,0,6,2020/02/12
2,安徽,47,马鞍山,32,0,0,8,2020/02/13
2,安徽,47,马鞍山,34,0,0,9,2020/02/14
2,安徽,47,马鞍山,35,0,0,10,2020/02/15
2,安徽,47,马鞍山,36,0,0,10,2020/02/16
2,安徽,47,马鞍山,36,0,0,12,2020/02/17
2,安徽,47,马鞍山,36,0,0,14,2020/02/18
2,安徽,47,马鞍山,37,0,0,15,2020/02/19
2,安徽,47,马鞍山,37,0,0,15,2020/02/20
2,安徽,47,马鞍山,37,0,0,17,2020/02/21
2,安徽,48,芜湖,3,0,0,0,2020/01/26
2,安徽,48,芜湖,6,0,0,0,2020/01/27
2,安徽,48,芜湖,9,0,0,0,2020/01/28
2,安徽,48,芜湖,11,0,0,0,2020/01/29
2,安徽,48,芜湖,14,0,0,0,2020/01/30
2,安徽,48,芜湖,14,0,0,0,2020/01/31
2,安徽,48,芜湖,15,0,0,0,2020/02/01
2,安徽,48,芜湖,16,0,0,1,2020/02/02
2,安徽,48,芜湖,16,0,0,1,2020/02/03
2,安徽,48,芜湖,21,0,0,1,2020/02/04
2,安徽,48,芜湖,23,0,0,2,2020/02/05
2,安徽,48,芜湖,26,0,0,2,2020/02/06
2,安徽,48,芜湖,27,0,0,3,2020/02/07
2,安徽,48,芜湖,29,0,0,3,2020/02/08
2,安徽,48,芜湖,29,0,0,3,2020/02/09
2,安徽,48,芜湖,30,0,0,3,2020/02/10
2,安徽,48,芜湖,31,0,0,4,2020/02/11
2,安徽,48,芜湖,31,0,0,4,2020/02/12
2,安徽,48,芜湖,31,0,0,5,2020/02/13
2,安徽,48,芜湖,31,0,0,8,2020/02/14
2,安徽,48,芜湖,31,0,0,11,2020/02/15
2,安徽,48,芜湖,31,0,0,13,2020/02/16
2,安徽,48,芜湖,31,0,0,13,2020/02/17
2,安徽,48,芜湖,33,0,0,17,2020/02/18
2,安徽,48,芜湖,33,0,0,17,2020/02/19
2,安徽,48,芜湖,33,0,0,21,2020/02/20
2,安徽,48,芜湖,33,0,0,25,2020/02/21
2,安徽,37,宿州,2,0,0,0,2020/01/26
2,安徽,37,宿州,3,0,0,0,2020/01/27
2,安徽,37,宿州,3,0,0,0,2020/01/28
2,安徽,37,宿州,9,0,0,0,2020/01/29
2,安徽,37,宿州,10,0,0,0,2020/01/30
2,安徽,37,宿州,10,0,0,0,2020/01/31
2,安徽,37,宿州,12,0,0,0,2020/02/01
2,安徽,37,宿州,14,0,0,0,2020/02/02
2,安徽,37,宿州,21,0,0,0,2020/02/03
2,安徽,37,宿州,23,0,0,0,2020/02/04
2,安徽,37,宿州,24,0,0,0,2020/02/05
2,安徽,37,宿州,25,0,0,0,2020/02/06
2,安徽,37,宿州,27,0,0,0,2020/02/07
2,安徽,37,宿州,28,0,0,1,2020/02/08
2,安徽,37,宿州,28,0,0,2,2020/02/09
2,安徽,37,宿州,31,0,0,4,2020/02/10
2,安徽,37,宿州,33,0,0,4,2020/02/11
2,安徽,37,宿州,36,0,0,8,2020/02/12
2,安徽,37,宿州,38,0,0,10,2020/02/13
2,安徽,37,宿州,39,0,0,11,2020/02/14
2,安徽,37,宿州,39,0,0,11,2020/02/15
2,安徽,37,宿州,39,0,0,13,2020/02/16
2,安徽,37,宿州,40,0,0,16,2020/02/17
2,安徽,37,宿州,41,0,0,17,2020/02/18
2,安徽,37,宿州,41,0,0,20,2020/02/19
2,安徽,37,宿州,41,0,0,22,2020/02/20
2,安徽,37,宿州,41,0,0,23,2020/02/21
2,安徽,49,铜陵,3,0,0,0,2020/01/26
2,安徽,49,铜陵,3,0,0,0,2020/01/27
2,安徽,49,铜陵,9,0,0,0,2020/01/28
2,安徽,49,铜陵,9,0,0,0,2020/01/29
2,安徽,49,铜陵,10,0,0,0,2020/01/30
2,安徽,49,铜陵,14,0,0,0,2020/01/31
2,安徽,49,铜陵,16,0,0,0,2020/02/01
2,安徽,49,铜陵,16,0,0,0,2020/02/02
2,安徽,49,铜陵,18,0,0,1,2020/02/03
2,安徽,49,铜陵,19,0,0,1,2020/02/04
2,安徽,49,铜陵,19,0,0,1,2020/02/05
2,安徽,49,铜陵,20,0,0,3,2020/02/06
2,安徽,49,铜陵,22,0,0,5,2020/02/07
2,安徽,49,铜陵,23,0,0,7,2020/02/08
2,安徽,49,铜陵,24,0,0,7,2020/02/09
2,安徽,49,铜陵,25,0,0,7,2020/02/10
2,安徽,49,铜陵,27,0,0,7,2020/02/11
2,安徽,49,铜陵,27,0,0,9,2020/02/12
2,安徽,49,铜陵,28,0,0,10,2020/02/13
2,安徽,49,铜陵,28,0,0,10,2020/02/14
2,安徽,49,铜陵,28,0,0,10,2020/02/15
2,安徽,49,铜陵,28,0,0,10,2020/02/16
2,安徽,49,铜陵,28,0,0,11,2020/02/17
2,安徽,49,铜陵,29,0,0,12,2020/02/18
2,安徽,49,铜陵,29,0,0,13,2020/02/19
2,安徽,49,铜陵,29,0,0,12,2020/02/20
2,安徽,49,铜陵,29,0,0,13,2020/02/21
2,安徽,38,淮北,1,0,0,0,2020/01/26
2,安徽,38,淮北,1,0,0,0,2020/01/27
2,安徽,38,淮北,2,0,0,0,2020/01/28
2,安徽,38,淮北,2,0,0,0,2020/01/29
2,安徽,38,淮北,2,0,0,0,2020/01/30
2,安徽,38,淮北,2,0,0,0,2020/01/31
2,安徽,38,淮北,6,0,0,0,2020/02/01
2,安徽,38,淮北,6,0,0,0,2020/02/02
2,安徽,38,淮北,8,0,0,0,2020/02/03
2,安徽,38,淮北,11,0,0,0,2020/02/04
2,安徽,38,淮北,14,0,0,0,2020/02/05
2,安徽,38,淮北,17,0,0,0,2020/02/06
2,安徽,38,淮北,22,0,0,0,2020/02/07
2,安徽,38,淮北,22,0,0,1,2020/02/08
2,安徽,38,淮北,23,0,0,4,2020/02/09
2,安徽,38,淮北,23,0,0,5,2020/02/10
2,安徽,38,淮北,24,0,0,5,2020/02/11
2,安徽,38,淮北,24,0,0,6,2020/02/12
2,安徽,38,淮北,25,0,0,6,2020/02/13
2,安徽,38,淮北,25,0,0,6,2020/02/14
2,安徽,38,淮北,26,0,0,10,2020/02/15
2,安徽,38,淮北,26,0,0,10,2020/02/16
2,安徽,38,淮北,27,0,0,10,2020/02/17
2,安徽,38,淮北,27,0,0,13,2020/02/18
2,安徽,38,淮北,27,0,0,13,2020/02/19
2,安徽,38,淮北,27,0,0,14,2020/02/20
2,安徽,38,淮北,27,0,0,15,2020/02/21
2,安徽,42,淮南,1,0,0,0,2020/01/26
2,安徽,42,淮南,2,0,0,0,2020/01/27
2,安徽,42,淮南,2,0,0,0,2020/01/28
2,安徽,42,淮南,2,0,0,0,2020/01/29
2,安徽,42,淮南,6,0,0,0,2020/01/30
2,安徽,42,淮南,6,0,0,0,2020/01/31
2,安徽,42,淮南,6,0,0,0,2020/02/01
2,安徽,42,淮南,6,0,0,0,2020/02/02
2,安徽,42,淮南,7,0,0,0,2020/02/03
2,安徽,42,淮南,8,0,0,0,2020/02/04
2,安徽,42,淮南,12,0,0,2,2020/02/05
2,安徽,42,淮南,12,0,0,2,2020/02/06
2,安徽,42,淮南,14,0,0,2,2020/02/07
2,安徽,42,淮南,21,0,0,3,2020/02/08
2,安徽,42,淮南,22,0,0,4,2020/02/09
2,安徽,42,淮南,23,0,0,4,2020/02/10
2,安徽,42,淮南,24,0,0,6,2020/02/11
2,安徽,42,淮南,24,0,0,6,2020/02/12
2,安徽,42,淮南,23,0,0,6,2020/02/13
2,安徽,42,淮南,23,0,0,6,2020/02/14
2,安徽,42,淮南,23,0,0,7,2020/02/15
2,安徽,42,淮南,24,0,0,8,2020/02/16
2,安徽,42,淮南,25,0,0,8,2020/02/17
2,安徽,42,淮南,27,0,0,11,2020/02/18
2,安徽,42,淮南,27,0,0,12,2020/02/19
2,安徽,42,淮南,27,0,0,14,2020/02/20
2,安徽,42,淮南,27,0,0,14,2020/02/21
2,安徽,43,滁州,2,0,0,0,2020/01/26
2,安徽,43,滁州,2,0,0,0,2020/01/27
2,安徽,43,滁州,4,0,0,0,2020/01/28
2,安徽,43,滁州,4,0,0,0,2020/01/29
2,安徽,43,滁州,4,0,0,0,2020/01/30
2,安徽,43,滁州,4,0,0,0,2020/01/31
2,安徽,43,滁州,6,0,0,0,2020/02/01
2,安徽,43,滁州,6,0,0,0,2020/02/02
2,安徽,43,滁州,8,0,0,2,2020/02/03
2,安徽,43,滁州,11,0,0,2,2020/02/04
2,安徽,43,滁州,11,0,0,2,2020/02/05
2,安徽,43,滁州,11,0,0,2,2020/02/06
2,安徽,43,滁州,11,0,0,2,2020/02/07
2,安徽,43,滁州,11,0,0,2,2020/02/08
