provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,updatetime
4,重庆,2236,大足区,5,0,0,0,02/03
4,重庆,2236,大足区,7,0,0,0,02/04
4,重庆,2236,大足区,7,0,0,0,02/05
4,重庆,2236,大足区,7,0,0,0,02/06
4,重庆,2236,大足区,9,0,0,0,02/07
4,重庆,2236,大足区,10,0,0,0,02/08
4,重庆,2254,江津区,2,0,0,0,01/27
4,重庆,2254,江津区,2,0,0,0,01/28
4,重庆,2254,江津区,2,0,0,0,01/29
4,重庆,2254,江津区,3,0,0,0,01/30
4,重庆,2254,江津区,3,0,0,0,01/31
4,重庆,2254,江津区,3,0,0,0,02/01
4,重庆,2254,江津区,3,0,0,0,02/02
4,重庆,2254,江津区,3,0,0,0,02/03
4,重庆,2254,江津区,3,0,0,0,02/04
4,重庆,2254,江津区,4,0,0,0,02/05
4,重庆,2254,江津区,4,0,0,0,02/06
4,重庆,2254,江津区,4,0,0,1,02/07
4,重庆,2254,江津区,4,0,0,1,02/08
4,重庆,2256,永川区,3,0,0,0,01/26
4,重庆,2256,永川区,3,0,0,0,01/27
4,重庆,2256,永川区,3,0,0,0,01/28
4,重庆,2256,永川区,3,0,0,0,01/29
4,重庆,2256,永川区,3,0,0,0,01/30
4,重庆,2256,永川区,3,0,0,0,01/31
4,重庆,2256,永川区,3,0,0,0,02/01
4,重庆,2256,永川区,3,0,0,1,02/02
4,重庆,2256,永川区,3,0,0,1,02/03
4,重庆,2256,永川区,3,0,0,1,02/04
4,重庆,2256,永川区,3,0,0,1,02/05
4,重庆,2256,永川区,3,0,0,1,02/06
4,重庆,2256,永川区,3,0,0,1,02/07
4,重庆,2256,永川区,3,0,0,1,02/08
4,重庆,2230,巴南区,1,0,0,0,01/27
4,重庆,2230,巴南区,1,0,0,0,01/28
4,重庆,2230,巴南区,1,0,0,0,01/29
4,重庆,2230,巴南区,1,0,0,0,01/30
4,重庆,2230,巴南区,1,0,0,0,01/31
4,重庆,2230,巴南区,1,0,0,0,02/01
4,重庆,2230,巴南区,1,0,0,0,02/02
4,重庆,2230,巴南区,2,0,0,0,02/03
4,重庆,2230,巴南区,3,0,0,0,02/04
4,重庆,2230,巴南区,3,0,0,0,02/05
4,重庆,2230,巴南区,3,0,0,0,02/06
4,重庆,2230,巴南区,3,0,0,0,02/07
4,重庆,2230,巴南区,3,0,0,0,02/08
4,重庆,2239,梁平区,1,0,0,0,01/26
4,重庆,2239,梁平区,1,0,0,0,01/27
4,重庆,2239,梁平区,1,0,0,0,01/28
4,重庆,2239,梁平区,1,0,0,0,01/29
4,重庆,2239,梁平区,2,0,0,0,01/30
4,重庆,2239,梁平区,2,0,0,0,01/31
4,重庆,2239,梁平区,2,0,0,0,02/01
4,重庆,2239,梁平区,3,0,0,0,02/02
4,重庆,2239,梁平区,3,0,0,0,02/03
4,重庆,2239,梁平区,3,0,0,0,02/04
4,重庆,2239,梁平区,3,0,0,0,02/05
4,重庆,2239,梁平区,4,0,0,0,02/06
4,重庆,2239,梁平区,4,0,0,0,02/07
4,重庆,2239,梁平区,4,0,0,1,02/08
4,重庆,2219,涪陵区,1,0,0,0,01/26
4,重庆,2219,涪陵区,1,0,0,0,01/27
4,重庆,2219,涪陵区,1,0,0,0,01/28
4,重庆,2219,涪陵区,1,0,0,0,01/29
4,重庆,2219,涪陵区,1,0,0,0,01/30
4,重庆,2219,涪陵区,1,0,0,0,01/31
4,重庆,2219,涪陵区,1,0,0,0,02/01
4,重庆,2219,涪陵区,1,0,0,0,02/02
4,重庆,2219,涪陵区,2,0,0,0,02/03
4,重庆,2219,涪陵区,2,0,0,0,02/04
4,重庆,2219,涪陵区,3,0,0,0,02/05
4,重庆,2219,涪陵区,3,0,0,0,02/06
4,重庆,2219,涪陵区,3,0,0,0,02/07
4,重庆,2219,涪陵区,3,0,0,0,02/08
4,重庆,2223,沙坪坝区,2,0,0,0,02/01
4,重庆,2223,沙坪坝区,2,0,0,0,02/02
4,重庆,2223,沙坪坝区,2,0,0,0,02/03
4,重庆,2223,沙坪坝区,2,0,0,0,02/04
4,重庆,2223,沙坪坝区,2,0,0,0,02/05
4,重庆,2223,沙坪坝区,2,0,0,0,02/06
4,重庆,2223,沙坪坝区,2,0,0,0,02/07
4,重庆,2223,沙坪坝区,2,0,0,0,02/08
4,重庆,2240,城口县,1,0,0,0,01/26
4,重庆,2240,城口县,1,0,0,0,01/27
4,重庆,2240,城口县,1,0,0,0,01/28
4,重庆,2240,城口县,1,0,0,0,01/29
4,重庆,2240,城口县,1,0,0,0,01/30
4,重庆,2240,城口县,1,0,0,0,01/31
4,重庆,2240,城口县,1,0,0,0,02/01
4,重庆,2240,城口县,1,0,0,0,02/02
4,重庆,2240,城口县,2,0,0,0,02/03
4,重庆,2240,城口县,2,0,0,1,02/04
4,重庆,2240,城口县,2,0,0,0,02/05
4,重庆,2240,城口县,2,0,0,1,02/06
4,重庆,2240,城口县,2,0,0,1,02/07
4,重庆,2240,城口县,2,0,0,1,02/08
4,重庆,2231,黔江区,1,0,0,0,01/28
4,重庆,2231,黔江区,1,0,0,0,01/29
4,重庆,2231,黔江区,1,0,0,0,01/30
4,重庆,2231,黔江区,2,0,0,0,01/31
4,重庆,2231,黔江区,2,0,0,0,02/01
4,重庆,2231,黔江区,2,0,0,0,02/02
4,重庆,2231,黔江区,2,0,0,0,02/03
4,重庆,2231,黔江区,2,0,0,0,02/04
4,重庆,2231,黔江区,2,0,0,0,02/05
4,重庆,2231,黔江区,2,0,0,0,02/06
4,重庆,2231,黔江区,2,0,0,0,02/07
4,重庆,2231,黔江区,2,0,0,0,02/08
4,重庆,2253,彭水苗族土家族自治县,2,0,0,0,02/04
4,重庆,2253,彭水苗族土家族自治县,2,0,0,0,02/05
4,重庆,2253,彭水苗族土家族自治县,2,0,0,0,02/06
4,重庆,2253,彭水苗族土家族自治县,2,0,0,0,02/07
4,重庆,2253,彭水苗族土家族自治县,2,0,0,0,02/08
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/26
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/27
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/28
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/29
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/30
4,重庆,2251,秀山土家族苗族自治县,1,0,0,0,01/31
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/01
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/02
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/03
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/04
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/05
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/06
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/07
4,重庆,2251,秀山土家族苗族自治县,1,0,0,1,02/08
4,重庆,2252,酉阳土家族苗族自治县,1,0,0,0,02/05
4,重庆,2252,酉阳土家族苗族自治县,1,0,0,0,02/06
4,重庆,2252,酉阳土家族苗族自治县,1,0,0,0,02/07
4,重庆,2252,酉阳土家族苗族自治县,1,0,0,0,02/08
4,重庆,2243,武隆区,1,0,0,0,01/30
4,重庆,2243,武隆区,1,0,0,0,01/31
4,重庆,2243,武隆区,1,0,0,0,02/01
4,重庆,2243,武隆区,1,0,0,0,02/02
4,重庆,2243,武隆区,1,0,0,0,02/03
4,重庆,2243,武隆区,1,0,0,0,02/04
4,重庆,2243,武隆区,1,0,0,0,02/05
4,重庆,2243,武隆区,1,0,0,0,02/06
4,重庆,2243,武隆区,1,0,0,0,02/07
4,重庆,2243,武隆区,1,0,0,0,02/08
17,江苏,17,全省,1,0,0,0,01/22
17,江苏,17,全省,5,0,0,0,01/23
17,江苏,17,全省,14,0,0,0,01/24
17,江苏,17,全省,31,0,0,0,01/25
17,江苏,17,全省,47,0,0,1,01/26
17,江苏,17,全省,70,0,0,1,01/27
17,江苏,17,全省,99,0,0,1,01/28
17,江苏,17,全省,129,0,0,1,01/29
17,江苏,17,全省,168,0,0,1,01/30
17,江苏,17,全省,202,42,0,5,01/31
17,江苏,17,全省,236,47,0,6,02/01
17,江苏,17,全省,271,44,0,8,02/02
17,江苏,17,全省,308,47,0,8,02/03
17,江苏,17,全省,341,43,0,12,02/04
17,江苏,17,全省,373,55,0,23,02/05
17,江苏,17,全省,408,59,0,36,02/06
17,江苏,17,全省,439,68,0,43,02/07
17,江苏,277,苏州,7,0,0,1,01/26
17,江苏,277,苏州,8,0,0,1,01/27
17,江苏,277,苏州,12,0,0,1,01/28
17,江苏,277,苏州,20,0,0,1,01/29
17,江苏,277,苏州,24,0,0,1,01/30
17,江苏,277,苏州,32,0,0,2,01/31
17,江苏,277,苏州,34,0,0,2,02/01
17,江苏,277,苏州,38,0,0,3,02/02
17,江苏,277,苏州,44,0,0,3,02/03
17,江苏,277,苏州,52,0,0,3,02/04
17,江苏,277,苏州,55,0,0,4,02/05
17,江苏,277,苏州,60,0,0,4,02/06
17,江苏,277,苏州,69,0,0,4,02/07
17,江苏,277,苏州,72,0,0,4,02/08
17,江苏,274,南京,7,0,0,0,01/26
17,江苏,274,南京,7,0,0,0,01/27
17,江苏,274,南京,10,0,0,0,01/28
17,江苏,274,南京,14,0,0,0,01/29
17,江苏,274,南京,19,0,0,0,01/30
17,江苏,274,南京,25,0,0,2,01/31
17,江苏,274,南京,28,0,0,2,02/01
17,江苏,274,南京,35,0,0,2,02/02
17,江苏,274,南京,40,0,0,2,02/03
17,江苏,274,南京,44,0,0,4,02/04
17,江苏,274,南京,47,0,0,10,02/05
17,江苏,274,南京,52,0,0,11,02/06
17,江苏,274,南京,57,0,0,15,02/07
17,江苏,274,南京,65,0,0,20,02/08
17,江苏,266,徐州,3,0,0,0,01/27
17,江苏,266,徐州,8,0,0,0,01/28
17,江苏,266,徐州,8,0,0,0,01/29
17,江苏,266,徐州,15,0,0,0,01/30
17,江苏,266,徐州,20,0,0,0,01/31
17,江苏,266,徐州,23,0,0,0,02/01
17,江苏,266,徐州,30,0,0,0,02/02
17,江苏,266,徐州,36,0,0,0,02/03
17,江苏,266,徐州,39,0,0,0,02/04
17,江苏,266,徐州,45,0,0,1,02/05
17,江苏,266,徐州,45,0,0,3,02/06
17,江苏,266,徐州,49,0,0,3,02/07
17,江苏,266,徐州,52,0,0,3,02/08
17,江苏,269,淮安,1,0,0,0,01/26
17,江苏,269,淮安,2,0,0,0,01/27
17,江苏,269,淮安,2,0,0,0,01/28
17,江苏,269,淮安,3,0,0,0,01/29
17,江苏,269,淮安,7,0,0,0,01/30
17,江苏,269,淮安,10,0,0,0,01/31
17,江苏,269,淮安,12,0,0,1,02/01
17,江苏,269,淮安,13,0,0,1,02/02
17,江苏,269,淮安,18,0,0,1,02/03
17,江苏,269,淮安,22,0,0,1,02/04
17,江苏,269,淮安,26,0,0,1,02/05
17,江苏,269,淮安,34,0,0,2,02/06
17,江苏,269,淮安,37,0,0,2,02/07
17,江苏,269,淮安,40,0,0,2,02/08
17,江苏,271,泰州,1,0,0,0,01/26
17,江苏,271,泰州,2,0,0,0,01/27
17,江苏,271,泰州,4,0,0,0,01/28
17,江苏,271,泰州,8,0,0,0,01/29
17,江苏,271,泰州,9,0,0,0,01/30
17,江苏,271,泰州,12,0,0,0,01/31
17,江苏,271,泰州,17,0,0,0,02/01
17,江苏,271,泰州,17,0,0,0,02/02
17,江苏,271,泰州,21,0,0,0,02/03
17,江苏,271,泰州,23,0,0,0,02/04
17,江苏,271,泰州,26,0,0,1,02/05
17,江苏,271,泰州,28,0,0,1,02/06
17,江苏,271,泰州,29,0,0,3,02/07
17,江苏,271,泰州,30,0,0,3,02/08
17,江苏,276,无锡,2,0,0,0,01/26
17,江苏,276,无锡,4,0,0,0,01/27
17,江苏,276,无锡,6,0,0,0,01/28
17,江苏,276,无锡,9,0,0,0,01/29
17,江苏,276,无锡,10,0,0,0,01/30
17,江苏,276,无锡,12,0,0,0,01/31
17,江苏,276,无锡,13,0,0,0,02/01
17,江苏,276,无锡,19,0,0,0,02/02
17,江苏,276,无锡,23,0,0,1,02/03
17,江苏,276,无锡,25,0,0,1,02/04
17,江苏,276,无锡,26,0,0,1,02/05
17,江苏,276,无锡,28,0,0,1,02/06
17,江苏,276,无锡,31,0,0,1,02/07
17,江苏,276,无锡,34,0,0,4,02/08
17,江苏,275,常州,5,0,0,0,01/26
17,江苏,275,常州,6,0,0,0,01/27
17,江苏,275,常州,8,0,0,0,01/28
17,江苏,275,常州,8,0,0,0,01/29
17,江苏,275,常州,10,0,0,0,01/30
17,江苏,275,常州,13,0,0,0,01/31
17,江苏,275,常州,14,0,0,0,02/01
17,江苏,275,常州,15,0,0,0,02/02
17,江苏,275,常州,15,0,0,0,02/03
17,江苏,275,常州,19,0,0,2,02/04
17,江苏,275,常州,24,0,0,2,02/05
17,江苏,275,常州,27,0,0,5,02/06
17,江苏,275,常州,29,0,0,5,02/07
17,江苏,275,常州,31,0,0,5,02/08
17,江苏,272,南通,2,0,0,0,01/26
17,江苏,272,南通,4,0,0,0,01/27
17,江苏,272,南通,6,0,0,0,01/28
17,江苏,272,南通,6,0,0,0,01/29
17,江苏,272,南通,9,0,0,0,01/30
17,江苏,272,南通,10,0,0,0,01/31
17,江苏,272,南通,12,0,0,0,02/01
17,江苏,272,南通,17,0,0,0,02/02
17,江苏,272,南通,19,0,0,0,02/03
17,江苏,272,南通,22,0,0,0,02/04
17,江苏,272,南通,25,0,0,0,02/05
17,江苏,272,南通,27,0,0,4,02/06
17,江苏,272,南通,29,0,0,2,02/07
17,江苏,272,南通,31,0,0,2,02/08
17,江苏,265,连云港,3,0,0,0,01/26
17,江苏,265,连云港,3,0,0,0,01/27
17,江苏,265,连云港,3,0,0,0,01/28
17,江苏,265,连云港,3,0,0,0,01/29
17,江苏,265,连云港,6,0,0,0,01/30
17,江苏,265,连云港,9,0,0,1,01/31
17,江苏,265,连云港,13,0,0,1,02/01
17,江苏,265,连云港,13,0,0,1,02/02
17,江苏,265,连云港,14,0,0,1,02/03
17,江苏,265,连云港,17,0,0,1,02/04
17,江苏,265,连云港,20,0,0,1,02/05
17,江苏,265,连云港,22,0,0,2,02/06
17,江苏,265,连云港,24,0,0,2,02/07
17,江苏,265,连云港,27,0,0,2,02/08
17,江苏,268,盐城,1,0,0,0,01/26
17,江苏,268,盐城,1,0,0,0,01/27
17,江苏,268,盐城,1,0,0,0,01/28
17,江苏,268,盐城,6,0,0,0,01/29
17,江苏,268,盐城,6,0,0,0,01/30
17,江苏,268,盐城,8,0,0,0,01/31
17,江苏,268,盐城,13,0,0,0,02/01
17,江苏,268,盐城,15,0,0,0,02/02
17,江苏,268,盐城,15,0,0,0,02/03
17,江苏,268,盐城,15,0,0,0,02/04
17,江苏,268,盐城,15,0,0,2,02/05
17,江苏,268,盐城,16,0,0,3,02/06
17,江苏,268,盐城,16,0,0,3,02/07
17,江苏,268,盐城,17,0,0,3,02/08
17,江苏,270,扬州,1,0,0,0,01/26
17,江苏,270,扬州,4,0,0,0,01/27
17,江苏,270,扬州,5,0,0,0,01/28
17,江苏,270,扬州,8,0,0,0,01/29
17,江苏,270,扬州,8,0,0,0,01/30
17,江苏,270,扬州,8,0,0,0,01/31
17,江苏,270,扬州,13,0,0,0,02/01
17,江苏,270,扬州,13,0,0,0,02/02
17,江苏,270,扬州,14,0,0,0,02/03
17,江苏,270,扬州,15,0,0,0,02/04
17,江苏,270,扬州,15,0,0,0,02/05
17,江苏,270,扬州,15,0,0,0,02/06
17,江苏,270,扬州,17,0,0,2,02/07
17,江苏,270,扬州,17,0,0,2,02/08
17,江苏,267,宿迁,1,0,0,0,01/26
17,江苏,267,宿迁,1,0,0,0,01/27
17,江苏,267,宿迁,3,0,0,0,01/28
17,江苏,267,宿迁,4,0,0,0,01/29
17,江苏,267,宿迁,4,0,0,0,01/30
17,江苏,267,宿迁,7,0,0,0,01/31
17,江苏,267,宿迁,8,0,0,0,02/01
17,江苏,267,宿迁,8,0,0,0,02/02
17,江苏,267,宿迁,9,0,0,0,02/03
17,江苏,267,宿迁,10,0,0,0,02/04
17,江苏,267,宿迁,11,0,0,0,02/05
17,江苏,267,宿迁,11,0,0,0,02/06
17,江苏,267,宿迁,12,0,0,0,02/07
17,江苏,267,宿迁,12,0,0,0,02/08
17,江苏,273,镇江,2,0,0,0,01/26
17,江苏,273,镇江,2,0,0,0,01/27
17,江苏,273,镇江,2,0,0,0,01/28
17,江苏,273,镇江,2,0,0,0,01/29
17,江苏,273,镇江,2,0,0,0,01/30
17,江苏,273,镇江,2,0,0,0,01/31
17,江苏,273,镇江,2,0,0,0,02/01
17,江苏,273,镇江,3,0,0,0,02/02
17,江苏,273,镇江,3,0,0,0,02/03
17,江苏,273,镇江,5,0,0,0,02/04
17,江苏,273,镇江,6,0,0,0,02/05
17,江苏,273,镇江,8,0,0,0,02/06
17,江苏,273,镇江,9,0,0,1,02/07
17,江苏,273,镇江,11,0,0,1,02/08
21,山东,21,全省,1,0,0,0,01/21
21,山东,21,全省,2,5,0,0,01/22
21,山东,21,全省,9,9,0,0,01/23
21,山东,21,全省,21,11,0,0,01/24
21,山东,21,全省,39,11,0,0,01/25
21,山东,21,全省,61,35,0,0,01/26
21,山东,21,全省,87,42,0,0,01/27
21,山东,21,全省,121,55,0,0,01/28
21,山东,21,全省,145,79,0,1,01/29
21,山东,21,全省,178,90,0,1,01/30
21,山东,21,全省,202,83,0,2,01/31
21,山东,21,全省,225,81,0,3,02/01
21,山东,21,全省,246,62,0,7,02/02
21,山东,21,全省,270,70,0,7,02/03
21,山东,21,全省,298,94,0,12,02/04
21,山东,21,全省,343,85,0,15,02/05
21,山东,21,全省,379,96,0,30,02/06
21,山东,21,全省,407,100,0,37,02/07
21,山东,312,青岛,8,0,0,0,01/26
21,山东,312,青岛,13,0,0,0,01/27
21,山东,312,青岛,15,0,0,0,01/28
21,山东,312,青岛,17,0,0,1,01/29
21,山东,312,青岛,21,0,0,1,01/30
21,山东,312,青岛,21,0,0,1,01/31
21,山东,312,青岛,21,0,0,1,02/01
21,山东,312,青岛,24,0,0,1,02/02
21,山东,312,青岛,26,0,0,1,02/03
21,山东,312,青岛,32,0,0,3,02/04
21,山东,312,青岛,35,0,0,3,02/05
21,山东,312,青岛,41,0,0,5,02/06
21,山东,312,青岛,44,0,0,5,02/07
21,山东,312,青岛,46,0,0,7,02/08
21,山东,318,济南,5,0,0,0,01/26
21,山东,318,济南,7,0,0,0,01/27
21,山东,318,济南,10,0,0,0,01/28
21,山东,318,济南,11,0,0,0,01/29
21,山东,318,济南,14,0,0,0,01/30
21,山东,318,济南,16,0,0,0,01/31
21,山东,318,济南,18,0,0,0,02/01
21,山东,318,济南,19,0,0,0,02/02
21,山东,318,济南,22,0,0,0,02/03
21,山东,318,济南,25,0,0,0,02/04
21,山东,318,济南,29,0,0,0,02/05
21,山东,318,济南,34,0,0,3,02/06
21,山东,318,济南,41,0,0,3,02/07
21,山东,318,济南,42,0,0,3,02/08
21,山东,323,临沂,7,0,0,0,01/26
21,山东,323,临沂,7,0,0,0,01/27
21,山东,323,临沂,8,0,0,0,01/28
21,山东,323,临沂,16,0,0,0,01/29
21,山东,323,临沂,16,0,0,0,01/30
21,山东,323,临沂,23,0,0,0,01/31
21,山东,323,临沂,23,0,0,0,02/01
21,山东,323,临沂,24,0,0,0,02/02
21,山东,323,临沂,25,0,0,1,02/03
21,山东,323,临沂,28,0,0,1,02/04
21,山东,323,临沂,30,0,0,1,02/05
21,山东,323,临沂,32,0,0,1,02/06
21,山东,323,临沂,35,0,0,3,02/07
21,山东,323,临沂,40,0,0,3,02/08
21,山东,325,济宁,5,0,0,0,01/26
21,山东,325,济宁,5,0,0,0,01/27
21,山东,325,济宁,5,0,0,0,01/28
21,山东,325,济宁,5,0,0,0,01/29
21,山东,325,济宁,8,0,0,0,01/30
21,山东,325,济宁,8,0,0,0,01/31
21,山东,325,济宁,11,0,0,1,02/01
21,山东,325,济宁,14,0,0,1,02/02
21,山东,325,济宁,18,0,0,1,02/03
21,山东,325,济宁,21,0,0,3,02/04
21,山东,325,济宁,25,0,0,3,02/05
21,山东,325,济宁,32,0,0,4,02/06
21,山东,325,济宁,35,0,0,7,02/07
21,山东,325,济宁,38,0,0,8,02/08
21,山东,313,烟台,2,0,0,0,01/26
21,山东,313,烟台,8,0,0,0,01/27
21,山东,313,烟台,10,0,0,0,01/28
21,山东,313,烟台,12,0,0,0,01/29
21,山东,313,烟台,13,0,0,0,01/30
21,山东,313,烟台,18,0,0,0,01/31
21,山东,313,烟台,20,0,0,0,02/01
21,山东,313,烟台,20,0,0,0,02/02
21,山东,313,烟台,26,0,0,0,02/03
21,山东,313,烟台,26,0,0,0,02/04
21,山东,313,烟台,27,0,0,0,02/05
21,山东,313,烟台,30,0,0,2,02/06
21,山东,313,烟台,34,0,0,2,02/07
21,山东,313,烟台,35,0,0,2,02/08
21,山东,311,威海,4,0,0,0,01/26
21,山东,311,威海,9,0,0,0,01/27
21,山东,311,威海,10,0,0,0,01/28
21,山东,311,威海,12,0,0,0,01/29
21,山东,311,威海,14,0,0,0,01/30
21,山东,311,威海,19,0,0,0,01/31
21,山东,311,威海,24,0,0,0,02/01
21,山东,311,威海,24,0,0,2,02/02
21,山东,311,威海,25,0,0,2,02/03
21,山东,311,威海,25,0,0,2,02/04
21,山东,311,威海,27,0,0,2,02/05
21,山东,311,威海,29,0,0,5,02/06
21,山东,311,威海,31,0,0,5,02/07
21,山东,311,威海,33,0,0,5,02/08
21,山东,317,德州,3,0,0,0,01/26
21,山东,317,德州,6,0,0,0,01/27
21,山东,317,德州,8,0,0,0,01/28
21,山东,317,德州,11,0,0,0,01/29
21,山东,317,德州,15,0,0,0,01/30
21,山东,317,德州,16,0,0,1,01/31
21,山东,317,德州,17,0,0,1,02/01
21,山东,317,德州,19,0,0,1,02/02
21,山东,317,德州,19,0,0,1,02/03
21,山东,317,德州,19,0,0,1,02/04
21,山东,317,德州,24,0,0,1,02/05
21,山东,317,德州,26,0,0,2,02/06
21,山东,317,德州,27,0,0,2,02/07
21,山东,317,德州,29,0,0,4,02/08
21,山东,314,潍坊,2,0,0,0,01/26
21,山东,314,潍坊,3,0,0,0,01/27
21,山东,314,潍坊,3,0,0,0,01/28
21,山东,314,潍坊,5,0,0,0,01/29
21,山东,314,潍坊,7,0,0,0,01/30
21,山东,314,潍坊,8,0,0,0,01/31
21,山东,314,潍坊,9,0,0,0,02/01
21,山东,314,潍坊,11,0,0,0,02/02
21,山东,314,潍坊,13,0,0,0,02/03
21,山东,314,潍坊,14,0,0,0,02/04
21,山东,314,潍坊,16,0,0,0,02/05
21,山东,314,潍坊,21,0,0,0,02/06
21,山东,314,潍坊,27,0,0,0,02/07
21,山东,314,潍坊,31,0,0,0,02/08
21,山东,324,泰安,1,0,0,0,01/28
21,山东,324,泰安,3,0,0,0,01/29
21,山东,324,泰安,3,0,0,0,01/30
21,山东,324,泰安,4,0,0,0,01/31
21,山东,324,泰安,6,0,0,0,02/01
21,山东,324,泰安,9,0,0,0,02/02
21,山东,324,泰安,12,0,0,1,02/03
21,山东,324,泰安,12,0,0,1,02/04
21,山东,324,泰安,14,0,0,1,02/05
21,山东,324,泰安,18,0,0,1,02/06
21,山东,324,泰安,20,0,0,1,02/07
21,山东,324,泰安,20,0,0,1,02/08
21,山东,326,枣庄,2,0,0,0,01/27
21,山东,326,枣庄,5,0,0,0,01/28
21,山东,326,枣庄,8,0,0,0,01/29
21,山东,326,枣庄,9,0,0,0,01/30
21,山东,326,枣庄,9,0,0,0,01/31
21,山东,326,枣庄,12,0,0,0,02/01
21,山东,326,枣庄,15,0,0,0,02/02
21,山东,326,枣庄,16,0,0,0,02/03
21,山东,326,枣庄,16,0,0,0,02/04
21,山东,326,枣庄,17,0,0,0,02/05
21,山东,326,枣庄,17,0,0,0,02/06
21,山东,326,枣庄,19,0,0,0,02/07
21,山东,326,枣庄,20,0,0,0,02/08
21,山东,319,聊城,1,0,0,0,01/26
21,山东,319,聊城,1,0,0,0,01/27
21,山东,319,聊城,3,0,0,0,01/28
21,山东,319,聊城,4,0,0,0,01/29
21,山东,319,聊城,5,0,0,0,01/30
21,山东,319,聊城,7,0,0,0,01/31
21,山东,319,聊城,8,0,0,0,02/01
21,山东,319,聊城,9,0,0,0,02/02
21,山东,319,聊城,10,0,0,0,02/03
21,山东,319,聊城,10,0,0,0,02/04
21,山东,319,聊城,12,0,0,0,02/05
21,山东,319,聊城,15,0,0,0,02/06
21,山东,319,聊城,20,0,0,1,02/07
21,山东,319,聊城,27,0,0,1,02/08
21,山东,320,淄博,1,0,0,0,01/26
21,山东,320,淄博,2,0,0,0,01/27
21,山东,320,淄博,2,0,0,0,01/28
21,山东,320,淄博,4,0,0,0,01/29
21,山东,320,淄博,8,0,0,0,01/30
21,山东,320,淄博,9,0,0,0,01/31
21,山东,320,淄博,10,0,0,0,02/01
21,山东,320,淄博,12,0,0,0,02/02
21,山东,320,淄博,12,0,0,0,02/03
21,山东,320,淄博,12,0,0,0,02/04
21,山东,320,淄博,14,0,0,0,02/05
21,山东,320,淄博,14,0,0,0,02/06
21,山东,320,淄博,15,0,0,1,02/07
21,山东,320,淄博,15,0,0,1,02/08
21,山东,321,日照,4,0,0,0,01/26
21,山东,321,日照,5,0,0,0,01/27
21,山东,321,日照,6,0,0,0,01/28
21,山东,321,日照,8,0,0,0,01/29
21,山东,321,日照,9,0,0,0,01/30
21,山东,321,日照,9,0,0,0,01/31
21,山东,321,日照,10,0,0,0,02/01
21,山东,321,日照,11,0,0,0,02/02
21,山东,321,日照,14,0,0,0,02/03
21,山东,321,日照,14,0,0,0,02/04
21,山东,321,日照,14,0,0,0,02/05
21,山东,321,日照,14,0,0,2,02/06
21,山东,321,日照,14,0,0,2,02/07
21,山东,321,日照,15,0,0,2,02/08
21,山东,327,菏泽,1,0,0,0,01/26
21,山东,327,菏泽,4,0,0,0,01/27
21,山东,327,菏泽,5,0,0,0,01/28
21,山东,327,菏泽,7,0,0,0,01/29
21,山东,327,菏泽,7,0,0,0,01/30
21,山东,327,菏泽,8,0,0,0,01/31
21,山东,327,菏泽,8,0,0,0,02/01
21,山东,327,菏泽,9,0,0,0,02/02
21,山东,327,菏泽,10,0,0,0,02/03
21,山东,327,菏泽,10,0,0,0,02/04
21,山东,327,菏泽,12,0,0,2,02/05
21,山东,327,菏泽,13,0,0,2,02/06
21,山东,327,菏泽,13,0,0,2,02/07
21,山东,327,菏泽,14,0,0,3,02/08
21,山东,316,滨州,3,0,0,0,01/26
21,山东,316,滨州,3,0,0,0,01/27
21,山东,316,滨州,4,0,0,0,01/28
21,山东,316,滨州,7,0,0,0,01/29
21,山东,316,滨州,9,0,0,0,01/30
21,山东,316,滨州,9,0,0,0,01/31
21,山东,316,滨州,9,0,0,0,02/01
21,山东,316,滨州,10,0,0,0,02/02
21,山东,316,滨州,11,0,0,0,02/03
21,山东,316,滨州,11,0,0,1,02/04
21,山东,316,滨州,11,0,0,2,02/05
21,山东,316,滨州,11,0,0,3,02/06
21,山东,316,滨州,11,0,0,3,02/07
21,山东,316,滨州,11,0,0,4,02/08
25,四川,25,全省,2,5,0,0,01/21
25,四川,25,全省,5,7,0,0,01/22
25,四川,25,全省,15,10,0,0,01/23
25,四川,25,全省,28,25,0,0,01/24
25,四川,25,全省,44,34,0,0,01/25
25,四川,25,全省,69,92,0,0,01/26
25,四川,25,全省,90,138,0,0,01/27
25,四川,25,全省,108,182,0,0,01/28
25,四川,25,全省,142,243,1,1,01/29
25,四川,25,全省,177,241,1,1,01/30
25,四川,25,全省,207,256,1,1,01/31
25,四川,25,全省,231,247,1,3,02/01
